"VisitDate";"UserID";"VisitID";"Source";"OrderID"
"2012-09-12";"LMN010425";"1";"seo :: google :: hotels";""
"2012-11-15";"LMN010428";"1";"ppc_UK_new york city break";""
"2012-02-10";"LMN010430";"1";"";""
"2012-08-27";"LMN010432";"1";"seo :: google :: last minute";""
"2012-09-30";"LMN010434";"1";"";""
"01/20/2012";"LMN010435";"1";"ppc_FR_flights";""
"2012-11-03";"LMN010435";"2";"";""
"2012-11-30";"LMN010436";"1";"seo :: google :: last minute";""
"2012-07-03";"LMN010439";"1";"";""
"2012-07-17";"LMN010439";"2";"seo :: google :: last minute";""
"2012-12-07";"LMN010440";"1";"";""
"2012-07-19";"LMN010442";"1";"ppc_FR_hotels";""
"2012-03-25";"LMN010444";"1";"ppc_IT_lastminut";""
"2012-09-26";"LMN010446";"1";"seo :: google :: theaters in london";""
"2012-06-06";"LMN010447";"1";"seo :: yahoo :: flights";""
"2012-09-13";"LMN010447";"2";"seo :: google :: car hire";""
"2012-10-22";"LMN010450";"1";"seo :: google :: holidays";""
"03/16/2012";"LMN010458";"1";"seo :: google :: car hire";""
"2012-07-07";"LMN010463";"1";"";""
"2012-07-13";"LMN010463";"2";"";""
"2012-10-26";"LMN010463";"3";"seo :: google :: last minute";""
"02/15/2012";"LMN010465";"1";"seo :: bing :: lastminute";""
"2012-06-07";"LMN010467";"1";"ppc_FR_lastminute.com";""
"06/07/2012";"LMN010470";"1";"ppc_FR_flights";""
"09/04/2012";"LMN010474";"1";"ppc_UK_hotels";""
"2012-08-02";"LMN010477";"1";"ppc_IT_hotels";""
"2012-01-15";"LMN010478";"1";"";""
"2012-12-18";"LMN010481";"1";"seo :: google :: car hire";""
"2012-09-24";"LMN010482";"1";"ppc_UK_car hire";""
"12/29/2012";"LMN010482";"2";"";""
"03/17/2012";"LMN010483";"1";"";""
"12/12/2012";"LMN010484";"1";"seo :: google :: hotels";""
"2012-10-11";"LMN010489";"1";"seo :: google :: lastminut";""
"2012-12-06";"LMN010489";"2";"seo :: google :: flights";""
"2012-01-05";"LMN010493";"1";"";""
"09/01/2012";"LMN010493";"2";"ppc_FR_lastminut";""
"2012-11-04";"LMN010493";"3";"seo :: google :: flights";""
"2012-11-21";"LMN010497";"1";"";""
"2012-09-23";"LMN020000";"1";"seo :: google :: hotels";""
"10/13/2012";"LMN020002";"1";"seo :: google :: lastminutecom";""
"2012-06-09";"LMN020007";"1";"";""
"06/21/2012";"LMN020009";"1";"";""
"2012-09-02";"LMN020013";"1";"ppc_FR_holidays";""
"2012-09-07";"LMN020018";"1";"";""
"2012-05-04";"LMN020020";"1";"seo :: google :: flights";""
"2012-06-06";"LMN020021";"1";"ppc_IT_lastminute com";""
"2012-08-28";"LMN020021";"2";"seo :: google :: lastminute.com";""
"10/12/2012";"LMN020022";"1";"seo :: google :: lastminute";""
"2012-08-15";"LMN020023";"1";"";""
"2012-04-21";"LMN020024";"1";"seo :: google :: theaters in london";""
"06/24/2012";"LMN020025";"1";"seo :: google :: car hire";""
"2012-01-12";"LMN020028";"1";"ppc_FR_car hire";""
"2012-12-31";"LMN020030";"1";"seo :: google :: theaters in london";""
"2012-01-27";"LMN020034";"1";"seo :: google :: last minute";""
"2012-04-12";"LMN020034";"2";"";""
"2012-11-28";"LMN020039";"1";"";""
"2012-12-15";"LMN020042";"1";"";""
"11/17/2012";"LMN020048";"1";"seo :: google :: lastminute";""
"2012-02-23";"LMN020050";"1";"ppc_ES_flights";""
"2012-12-15";"LMN020052";"1";"ppc_UK_lastminute.com";""
"2012-06-05";"LMN020054";"1";"seo :: google :: car hire";""
"2012-07-11";"LMN020055";"1";"";""
"08/02/2012";"LMN020055";"2";"";""
"2012-09-14";"LMN020056";"1";"seo :: google :: lastminute";""
"2012-01-02";"LMN020057";"1";"";""
"08/06/2012";"LMN020057";"2";"seo :: yahoo :: lastminute";""
"05/11/2012";"LMN020060";"1";"seo :: google :: lastminute com";""
"10/05/2012";"LMN020060";"2";"seo :: google :: hotels";""
"10/12/2012";"LMN020063";"1";"";""
"2012-04-29";"LMN020064";"1";"";""
"01/30/2012";"LMN020067";"1";"seo :: google :: lastminute";""
"2012-06-27";"LMN020067";"2";"";""
"11/25/2012";"LMN020073";"1";"";""
"2012-12-13";"LMN020073";"2";"seo :: google :: last minute";""
"2012-03-02";"LMN020075";"1";"";""
"04/23/2012";"LMN020075";"2";"";""
"2012-06-01";"LMN020077";"1";"";""
"2012-02-26";"LMN020079";"1";"";""
"2012-03-29";"LMN020087";"1";"seo :: yahoo :: lastminute";""
"11/12/2012";"LMN020090";"1";"ppc_IT_cheap holidays";""
"11/23/2012";"LMN020092";"1";"seo :: bing :: flights";""
"2012-11-27";"LMN020092";"2";"";""
"2012-12-10";"LMN020093";"1";"";""
"2012-06-30";"LMN020094";"1";"seo :: google :: lastminute.com";""
"2012-11-11";"LMN020094";"2";"";""
"2012-05-16";"LMN020095";"1";"ppc_FR_holidays";""
"2012-06-21";"LMN020096";"1";"seo :: google :: last minute";""
"2012-09-05";"LMN020098";"1";"ppc_UK_lastminute";""
"12/06/2012";"LMN020098";"2";"";""
"2012-02-26";"LMN020099";"1";"seo :: google :: last minute";""
"2012-11-12";"LMN020100";"1";"";""
"2012-03-23";"LMN020102";"1";"seo :: google :: last minute";""
"05/10/2012";"LMN020102";"2";"";"10637084"
"2012-07-21";"LMN020104";"1";"";""
"2012-01-16";"LMN020105";"1";"ppc_ES_lastminutecom";""
"2012-11-26";"LMN020114";"1";"";""
"07/31/2012";"LMN020115";"1";"";""
"2012-04-30";"LMN020118";"1";"seo :: google :: flights";""
"10/02/2012";"LMN020121";"1";"";""
"2012-11-17";"LMN020123";"1";"";""
"2012-10-20";"LMN020124";"1";"";""
"04/26/2012";"LMN020125";"1";"";""
"2012-05-26";"LMN020126";"1";"seo :: baidu :: flights";""
"2012-08-13";"LMN020126";"2";"";""
"2012-11-12";"LMN020127";"1";"";""
"2012-01-12";"LMN020129";"1";"seo :: yahoo :: last minute";""
"2012-08-01";"LMN020131";"1";"";""
"2012-12-22";"LMN020137";"1";"";""
"2012-01-28";"LMN020141";"1";"";""
"07/13/2012";"LMN020144";"1";"";""
"2012-06-06";"LMN020146";"1";"";""
"2012-07-20";"LMN020150";"1";"";""
"01/04/2012";"LMN020151";"1";"";""
"2012-03-16";"LMN020152";"1";"";""
"12/06/2012";"LMN020154";"1";"seo :: google :: fligts to london";""
"2012-03-18";"LMN020155";"1";"";""
"2012-02-21";"LMN020158";"1";"ppc_UK_flights";""
"2012-06-15";"LMN020158";"2";"ppc_IT_last minute";""
"05/31/2012";"LMN020159";"1";"seo :: google :: lastminute.com";""
"2012-02-07";"LMN020161";"1";"";""
"2012-05-04";"LMN020161";"2";"seo :: yahoo :: hotels";""
"2012-04-21";"LMN020163";"1";"";""
"05/26/2012";"LMN020165";"1";"";""
"2012-07-05";"LMN020165";"2";"";""
"11/21/2012";"LMN020166";"1";"";""
"2012-07-28";"LMN020167";"1";"";""
"2012-11-30";"LMN020169";"1";"ppc_ES_cheap holidays";""
"2012-06-04";"LMN020171";"1";"";""
"01/26/2012";"LMN020172";"1";"";""
"11/23/2012";"LMN020173";"1";"seo :: google :: lastminute";""
"2012-09-02";"LMN020175";"1";"";""
"2012-03-11";"LMN020180";"1";"";""
"2012-10-18";"LMN020181";"1";"seo :: google :: lastminute";""
"2012-11-03";"LMN020185";"1";"seo :: bing :: car hire";""
"2012-07-26";"LMN020188";"1";"seo :: google :: flights";""
"2012-03-14";"LMN020189";"1";"";""
"01/29/2012";"LMN020190";"1";"seo :: google :: hotels";""
"2012-03-16";"LMN020190";"2";"";""
"09/20/2012";"LMN020193";"1";"seo :: google :: hotels";""
"2012-07-21";"LMN020194";"1";"";""
"2012-09-01";"LMN020194";"2";"seo :: baidu :: lastminute";""
"07/13/2012";"LMN020197";"1";"";""
"10/12/2012";"LMN020198";"1";"seo :: google :: car hire";""
"02/04/2012";"LMN020199";"1";"seo :: google :: hotels";""
"2012-09-28";"LMN020199";"2";"";""
"2012-10-01";"LMN020202";"1";"seo :: google :: last minute";"10305114"
"12/09/2012";"LMN020204";"1";"seo :: google :: lastminutecom";""
"08/19/2012";"LMN020205";"1";"ppc_ES_new york city break";""
"2012-11-24";"LMN020209";"1";"seo :: yahoo :: lastminute";""
"2012-01-19";"LMN020210";"1";"";""
"09/04/2012";"LMN020214";"1";"seo :: bing :: last minute";""
"2012-12-02";"LMN020217";"1";"seo :: google :: hotels";""
"08/16/2012";"LMN020218";"1";"";""
"02/07/2012";"LMN020219";"1";"ppc_UK_hotels";""
"2012-08-17";"LMN020219";"2";"seo :: baidu :: flights";""
"11/30/2012";"LMN020219";"3";"seo :: google :: hotels";""
"07/15/2012";"LMN020221";"1";"seo :: google :: last minute";""
"2012-05-21";"LMN020224";"1";"seo :: google :: flights";""
"2012-01-03";"LMN020226";"1";"";""
"2012-09-10";"LMN020226";"2";"seo :: google :: holidays";""
"2012-11-03";"LMN020226";"3";"ppc_IT_lastminute";""
"04/26/2012";"LMN020227";"1";"";""
"07/15/2012";"LMN020227";"2";"";"10316162"
"03/15/2012";"LMN020228";"1";"ppc_UK_last minute";""
"07/26/2012";"LMN020235";"1";"seo :: google :: lastminute";""
"2012-01-26";"LMN020236";"1";"seo :: google :: lastminute.com; car hire";""
"2012-02-26";"LMN020238";"1";"";""
"2012-03-09";"LMN020238";"2";"";""
"10/02/2012";"LMN020238";"3";"ppc_ES_last minute";""
"2012-02-04";"LMN020239";"1";"";""
"2012-01-18";"LMN020240";"1";"";""
"2012-06-03";"LMN020244";"1";"ppc_FR_last minute";""
"2012-10-18";"LMN020244";"2";"ppc_FR_last minute";""
"01/28/2012";"LMN020245";"1";"seo :: google :: flights";""
"08/27/2012";"LMN020246";"1";"ppc_FR_flights";""
"2012-12-11";"LMN020247";"1";"seo :: google :: lastminute.com";""
"2012-07-06";"LMN020248";"1";"";""
"2012-11-30";"LMN020251";"1";"";""
"2012-04-16";"LMN020252";"1";"seo :: google :: flights";""
"11/17/2012";"LMN020255";"1";"ppc_ES_hotels";""
"2012-06-07";"LMN020258";"1";"";""
"2012-02-23";"LMN020262";"1";"seo :: google :: lastminute";""
"2012-04-28";"LMN020265";"1";"ppc_IT_holidays";""
"2012-06-26";"LMN020267";"1";"";""
"01/05/2012";"LMN020268";"1";"";""
"2012-08-31";"LMN020269";"1";"seo :: google :: lastminut";""
"2012-11-21";"LMN020269";"2";"seo :: google :: last minute";""
"2012-04-24";"LMN020270";"1";"seo :: google :: lastminute";""
"11/23/2012";"LMN020272";"1";"ppc_FR_lastminute.com";""
"2012-03-13";"LMN020277";"1";"";""
"2012-10-08";"LMN020277";"2";"ppc_FR_lastminute";""
"2012-01-04";"LMN020278";"1";"ppc_UK_lastminute com";""
"2012-04-25";"LMN020281";"1";"";""
"05/08/2012";"LMN020284";"1";"";""
"2012-11-17";"LMN020286";"1";"seo :: yahoo :: hotels";""
"2012-05-23";"LMN020288";"1";"";""
"12/06/2012";"LMN020292";"1";"";""
"2012-06-01";"LMN020293";"1";"";""
"2012-01-03";"LMN020295";"1";"";""
"11/11/2012";"LMN020295";"2";"";""
"2012-06-12";"LMN020297";"1";"";""
"2012-06-15";"LMN020297";"2";"seo :: google :: lastminute";""
"2012-04-12";"LMN020300";"1";"";""
"2012-11-17";"LMN020300";"2";"";""
"2012-12-24";"LMN020300";"3";"";""
"01/01/2012";"LMN020302";"1";"";""
"07/11/2012";"LMN020303";"1";"ppc_IT_hotels";""
"2012-01-26";"LMN020304";"1";"";""
"04/24/2012";"LMN020309";"1";"seo :: google :: lastminute";""
"07/26/2012";"LMN020309";"2";"seo :: google :: lastminute";""
"2012-03-21";"LMN020312";"1";"seo :: google :: hotels";""
"2012-12-21";"LMN020312";"2";"";""
"2012-07-07";"LMN020313";"1";"seo :: baidu :: hotels";""
"2012-05-14";"LMN020314";"1";"ppc_FR_last minute";""
"2012-03-31";"LMN020316";"1";"ppc_UK_hotels";""
"2012-11-17";"LMN020316";"2";"";""
"08/04/2012";"LMN020317";"1";"seo :: google :: lastminute";""
"05/20/2012";"LMN020321";"1";"";""
"10/24/2012";"LMN020322";"1";"";""
"2012-06-11";"LMN020327";"1";"seo :: baidu :: cheap holidays";""
"2012-11-26";"LMN020329";"1";"";""
"2012-07-20";"LMN020330";"1";"";""
"2012-10-14";"LMN020335";"1";"ppc_IT_lastminute";""
"2012-01-13";"LMN020336";"1";"";""
"2012-03-26";"LMN020339";"1";"seo :: google :: flights";""
"02/09/2012";"LMN020343";"1";"";""
"2012-12-16";"LMN020344";"1";"ppc_FR_hotels";""
"12/19/2012";"LMN020346";"1";"";""
"2012-10-25";"LMN020347";"1";"ppc_FR_holidays";""
"2012-06-11";"LMN020348";"1";"";""
"07/05/2012";"LMN020352";"1";"seo :: baidu :: lastminute com";""
"02/21/2012";"LMN020353";"1";"";""
"2012-06-21";"LMN020356";"1";"seo :: baidu :: last minute";""
"2012-12-22";"LMN020360";"1";"";""
"03/16/2012";"LMN020362";"1";"";""
"05/22/2012";"LMN020362";"2";"";""
"2012-10-30";"LMN020362";"3";"";""
"06/20/2012";"LMN020364";"1";"";""
"2012-07-01";"LMN020367";"1";"seo :: google :: lastminutecom";"10435943"
"2012-01-14";"LMN020369";"1";"";""
"01/26/2012";"LMN020369";"2";"seo :: google :: last minute";""
"2012-10-01";"LMN020371";"1";"";""
"2012-02-12";"LMN020377";"1";"seo :: google :: last minute";""
"2012-12-29";"LMN020377";"2";"seo :: google :: last minute";""
"08/05/2012";"LMN020378";"1";"";""
"12/29/2012";"LMN020378";"2";"";""
"2012-01-04";"LMN020380";"1";"seo :: google :: cheap hotel rooms";""
"09/03/2012";"LMN020380";"2";"ppc_FR_flights";""
"08/03/2012";"LMN020382";"1";"ppc_IT_hotels";"10993682"
"2012-11-06";"LMN020382";"2";"";"10556427"
"2012-12-07";"LMN020382";"3";"ppc_UK_hotels";""
"2012-06-08";"LMN020383";"1";"";""
"2012-03-18";"LMN020384";"1";"";""
"04/09/2012";"LMN020385";"1";"seo :: google :: hotels";""
"2012-06-01";"LMN020387";"1";"";""
"2012-02-23";"LMN020390";"1";"ppc_ES_hotels";""
"04/28/2012";"LMN020390";"2";"seo :: bing :: last minute";""
"2012-11-04";"LMN020391";"1";"seo :: google :: hotels";""
"2012-02-05";"LMN020392";"1";"ppc_IT_lastminute";""
"2012-04-22";"LMN020394";"1";"seo :: google :: car hire in amsterdam";""
"01/25/2012";"LMN020397";"1";"";""
"2012-09-23";"LMN020397";"2";"ppc_FR_holidays";""
"2012-05-07";"LMN020399";"1";"";""
"2012-02-16";"LMN020402";"1";"seo :: google :: flights";""
"2012-04-24";"LMN020403";"1";"";""
"08/18/2012";"LMN020403";"2";"ppc_IT_last minute";""
"08/08/2012";"LMN020404";"1";"seo :: bing :: car hire";""
"2012-10-20";"LMN020405";"1";"";""
"2012-12-22";"LMN020405";"2";"ppc_FR_fligts to london";""
"2012-10-06";"LMN020407";"1";"";""
"2012-11-27";"LMN020408";"1";"seo :: google :: last minute";""
"2012-12-01";"LMN020410";"1";"";""
"2012-03-05";"LMN020412";"1";"";""
"09/18/2012";"LMN020413";"1";"";"10652832"
"08/13/2012";"LMN020414";"1";"seo :: google :: hotels";""
"2012-04-26";"LMN020416";"1";"seo :: google :: flights";""
"08/10/2012";"LMN020417";"1";"seo :: google :: last minute";""
"02/13/2012";"LMN020421";"1";"seo :: google :: hotels";""
"2012-07-14";"LMN020422";"1";"seo :: google :: lastminute";""
"2012-03-31";"LMN020425";"1";"seo :: google :: last minute";""
"02/04/2012";"LMN020428";"1";"ppc_UK_holidays";""
"2012-02-14";"LMN020429";"1";"seo :: google :: flights";""
"2012-11-27";"LMN020429";"2";"";""
"05/22/2012";"LMN020434";"1";"seo :: google :: lastminute";""
"2012-07-12";"LMN020435";"1";"";""
"2012-09-13";"LMN020435";"2";"";""
"2012-06-09";"LMN020436";"1";"";""
"2012-01-22";"LMN020439";"1";"";""
"06/21/2012";"LMN020439";"2";"";""
"2012-10-26";"LMN020439";"3";"seo :: google :: last minute";""
"2012-01-20";"LMN020440";"1";"ppc_FR_last minute";""
"01/02/2012";"LMN020446";"1";"";""
"2012-07-21";"LMN020449";"1";"seo :: google :: lastminute";""
"2012-01-13";"LMN020452";"1";"seo :: google :: hotels";""
"2012-08-11";"LMN020452";"2";"";""
"2012-05-29";"LMN020453";"1";"seo :: google :: last minute";""
"2012-06-20";"LMN020453";"2";"seo :: google :: last minute";""
"2012-03-05";"LMN020454";"1";"";""
"2012-07-03";"LMN020456";"1";"";""
"04/27/2012";"LMN020457";"1";"seo :: yahoo :: lastminute";""
"2012-01-05";"LMN020458";"1";"seo :: google :: holidays";""
"2012-12-15";"LMN020458";"2";"";""
"2012-07-22";"LMN020459";"1";"ppc_FR_hotels";""
"2012-03-22";"LMN020462";"1";"";""
"2012-04-09";"LMN020464";"1";"seo :: google :: lastminute com";""
"06/08/2012";"LMN020464";"2";"ppc_UK_last minute";""
"2012-10-11";"LMN020469";"1";"";""
"2012-01-12";"LMN020473";"1";"ppc_FR_theaters in london";""
"2012-01-17";"LMN020475";"1";"seo :: google :: lastminute";""
"07/10/2012";"LMN020476";"1";"seo :: google :: last minute";""
"2012-02-20";"LMN020477";"1";"";""
"06/27/2012";"LMN020477";"2";"seo :: google :: lastminute";""
"2012-01-12";"LMN020478";"1";"ppc_FR_car hire in amsterdam";""
"2012-10-15";"LMN020480";"1";"seo :: google :: lastminut";""
"2012-06-06";"LMN020481";"1";"";""
"07/23/2012";"LMN020481";"2";"";""
"2012-01-27";"LMN020486";"1";"seo :: google :: holidays";""
"09/23/2012";"LMN020487";"1";"";""
"11/08/2012";"LMN020487";"2";"seo :: google :: hotels";""
"2012-09-05";"LMN020488";"1";"ppc_UK_lastminute";""
"2012-04-09";"LMN020489";"1";"";""
"2012-05-20";"LMN020489";"2";"seo :: google :: lastminute";""
"01/21/2012";"LMN020492";"1";"";""
"2012-03-31";"LMN020496";"1";"seo :: google :: lastminute";""
"06/24/2012";"LMN020496";"2";"";""
"2012-07-11";"LMN020496";"3";"seo :: google :: cheap holidays";""
"2012-02-05";"LMN020497";"1";"";""
"2012-04-13";"LMN020499";"1";"seo :: google :: flights";""
"2012-03-30";"LMN030001";"1";"";""
"09/03/2012";"LMN030009";"1";"seo :: google :: last minute";""
"06/04/2012";"LMN030012";"1";"seo :: google :: last minute";""
"2012-11-26";"LMN030013";"1";"seo :: google :: holidays";""
"2012-03-16";"LMN030014";"1";"ppc_FR_new york city break";""
"05/11/2012";"LMN030014";"2";"";""
"07/28/2012";"LMN030014";"3";"seo :: baidu :: hotels";""
"2012-06-24";"LMN030017";"1";"";""
"2012-08-29";"LMN030018";"1";"seo :: google :: lastminutecom";""
"2012-11-08";"LMN030018";"2";"ppc_ES_hotels";""
"06/21/2012";"LMN030019";"1";"seo :: google :: lastminute";""
"08/08/2012";"LMN030020";"1";"";""
"2012-02-19";"LMN030021";"1";"ppc_UK_holidays";""
"09/30/2012";"LMN030021";"2";"seo :: bing :: car hire";""
"09/20/2012";"LMN030024";"1";"seo :: google :: last minute";""
"07/19/2012";"LMN030025";"1";"";""
"04/26/2012";"LMN030027";"1";"seo :: google :: last minute";""
"2012-11-17";"LMN030029";"1";"ppc_ES_hotels";""
"04/28/2012";"LMN030033";"1";"seo :: bing :: hotels";""
"2012-11-22";"LMN030033";"2";"";""
"2012-11-13";"LMN030035";"1";"ppc_UK_holidays";""
"2012-02-10";"LMN030037";"1";"seo :: google :: lastminute";""
"08/31/2012";"LMN030040";"1";"seo :: google :: last minute";""
"2012-10-09";"LMN030042";"1";"seo :: google :: cheap holidays";""
"01/07/2012";"LMN030044";"1";"";""
"06/02/2012";"LMN030044";"2";"seo :: google :: hotels";""
"2012-11-22";"LMN030044";"3";"seo :: google :: car hire in amsterdam";""
"2012-09-02";"LMN030045";"1";"seo :: baidu :: new york city break";""
"2012-11-11";"LMN030045";"2";"";""
"07/27/2012";"LMN030047";"1";"ppc_FR_last minute";""
"2012-02-03";"LMN030049";"1";"seo :: google :: lastminute";""
"2012-12-11";"LMN030050";"1";"";""
"2012-07-04";"LMN030052";"1";"";""
"09/28/2012";"LMN030052";"2";"ppc_IT_theaters in london";""
"2012-12-05";"LMN030053";"1";"";""
"02/07/2012";"LMN030060";"1";"";""
"12/09/2012";"LMN030062";"1";"seo :: google :: lastminute";""
"01/20/2012";"LMN030067";"1";"seo :: google :: hotels";""
"02/18/2012";"LMN030070";"1";"seo :: google :: lastminute";""
"2012-03-21";"LMN030072";"1";"";""
"2012-03-29";"LMN030074";"1";"ppc_FR_hotels";""
"2012-12-16";"LMN030075";"1";"ppc_FR_flights";""
"05/20/2012";"LMN030078";"1";"";""
"06/20/2012";"LMN030078";"2";"ppc_UK_flights";""
"2012-01-02";"LMN030080";"1";"seo :: google :: lastminute";""
"2012-04-26";"LMN030080";"2";"seo :: google :: last minute";""
"2012-01-02";"LMN030083";"1";"ppc_ES_last minute";""
"2012-08-05";"LMN030083";"2";"";""
"2012-10-30";"LMN030083";"3";"";""
"2012-11-17";"LMN030083";"4";"seo :: google :: flights";""
"2012-07-06";"LMN030087";"1";"seo :: google :: holidays";""
"07/09/2012";"LMN030087";"2";"ppc_UK_car hire in amsterdam";""
"2012-04-26";"LMN030088";"1";"";""
"2012-01-07";"LMN030089";"1";"";""
"2012-04-30";"LMN030089";"2";"ppc_FR_hotels";""
"2012-05-03";"LMN030091";"1";"";""
"2012-05-13";"LMN030091";"2";"seo :: google :: theaters in london";""
"03/18/2012";"LMN030093";"1";"";""
"2012-04-27";"LMN030094";"1";"seo :: google :: lastminute";""
"2012-10-05";"LMN030098";"1";"ppc_UK_lastminute";""
"2012-05-09";"LMN030101";"1";"";""
"2012-11-27";"LMN030102";"1";"seo :: google :: last minute";""
"2012-08-26";"LMN030103";"1";"seo :: google :: lastminut";""
"2012-12-24";"LMN030103";"2";"seo :: baidu :: hotels";""
"11/14/2012";"LMN030104";"1";"seo :: yahoo :: hotels";""
"2012-12-22";"LMN030108";"1";"ppc_FR_lastminute.com";""
"2012-07-01";"LMN030112";"1";"";""
"2012-11-22";"LMN030113";"1";"ppc_ES_lastminute.com";""
"2012-09-28";"LMN030115";"1";"seo :: google :: lastminute.com";""
"2012-03-30";"LMN030116";"1";"seo :: google :: lastminute";"10553863"
"2012-02-23";"LMN030118";"1";"ppc_ES_last minute";""
"2012-10-22";"LMN030118";"2";"seo :: google :: lastminut";""
"2012-05-04";"LMN030125";"1";"seo :: google :: holidays";""
"2012-10-16";"LMN030127";"1";"seo :: google :: lastminute com";""
"2012-12-03";"LMN030127";"2";"ppc_ES_hotels";""
"2012-03-10";"LMN030128";"1";"seo :: google :: lastminute";""
"2012-05-03";"LMN030129";"1";"seo :: google :: hotels";""
"11/07/2012";"LMN030130";"1";"ppc_UK_cheap holidays";""
"2012-06-13";"LMN030131";"1";"seo :: google :: hotels";""
"2012-07-15";"LMN030131";"2";"seo :: bing :: hotels";""
"2012-04-26";"LMN030132";"1";"seo :: google :: flights";""
"2012-05-05";"LMN030135";"1";"";""
"2012-11-29";"LMN030135";"2";"seo :: google :: last minute";""
"2012-06-11";"LMN030139";"1";"ppc_ES_last minute";""
"2012-10-06";"LMN030140";"1";"seo :: google :: holidays";""
"2012-08-04";"LMN030143";"1";"seo :: google :: flights";""
"2012-09-09";"LMN030143";"2";"ppc_UK_flights";""
"2012-06-29";"LMN030144";"1";"";""
"2012-11-27";"LMN030144";"2";"";""
"2012-07-15";"LMN030146";"1";"seo :: google :: last minute";""
"2012-09-19";"LMN030146";"2";"seo :: google :: hotels";""
"2012-06-30";"LMN030148";"1";"ppc_UK_car hire";""
"2012-10-25";"LMN030150";"1";"seo :: bing :: lastminutecom";""
"2012-04-02";"LMN030151";"1";"seo :: google :: hotels";""
"2012-07-10";"LMN030157";"1";"seo :: bing :: new york city break";""
"2012-09-13";"LMN030159";"1";"";""
"01/21/2012";"LMN030160";"1";"";""
"10/10/2012";"LMN030162";"1";"ppc_UK_theaters in london";""
"2012-10-08";"LMN030164";"1";"ppc_FR_hotels";""
"05/04/2012";"LMN030165";"1";"seo :: google :: theaters in london";""
"2012-02-17";"LMN030166";"1";"";""
"2012-01-08";"LMN030172";"1";"";""
"2012-09-03";"LMN030173";"1";"";""
"2012-12-17";"LMN030174";"1";"seo :: google :: lastminute.com";""
"2012-05-10";"LMN030175";"1";"";""
"2012-10-15";"LMN030175";"2";"";""
"12/14/2012";"LMN030175";"3";"";""
"06/26/2012";"LMN030178";"1";"seo :: google :: lastminute com";""
"04/17/2012";"LMN030179";"1";"seo :: bing :: last minute";""
"2012-09-25";"LMN030185";"1";"";""
"2012-11-26";"LMN030187";"1";"";""
"09/14/2012";"LMN030190";"1";"seo :: google :: last minute";""
"10/18/2012";"LMN030191";"1";"";""
"09/16/2012";"LMN030192";"1";"seo :: google :: holidays";""
"2012-03-26";"LMN030193";"1";"seo :: baidu :: lastminute";""
"2012-10-10";"LMN030198";"1";"";""
"2012-12-18";"LMN030198";"2";"";""
"01/30/2012";"LMN030199";"1";"";"10290222"
"05/05/2012";"LMN030199";"2";"seo :: google :: last minute";""
"2012-12-07";"LMN030203";"1";"ppc_UK_flights";""
"2012-04-20";"LMN030205";"1";"ppc_UK_fligts to london";""
"2012-07-12";"LMN030209";"1";"seo :: google :: flights";""
"2012-10-30";"LMN030209";"2";"ppc_UK_flights";""
"2012-09-03";"LMN030210";"1";"seo :: google :: hotels";""
"2012-06-23";"LMN030211";"1";"seo :: google :: lastminute";""
"2012-03-30";"LMN030223";"1";"";""
"09/05/2012";"LMN030223";"2";"seo :: google :: last minute";""
"09/13/2012";"LMN030224";"1";"";""
"01/31/2012";"LMN030225";"1";"";"10522888"
"2012-03-03";"LMN030226";"1";"ppc_FR_last minute";""
"2012-07-21";"LMN030227";"1";"ppc_UK_flights";""
"2012-09-30";"LMN030231";"1";"ppc_UK_lastminutecom";""
"10/28/2012";"LMN030234";"1";"";""
"2012-09-14";"LMN030236";"1";"";""
"2012-06-15";"LMN030237";"1";"ppc_IT_last minute";""
"2012-07-15";"LMN030237";"2";"";""
"2012-07-15";"LMN030239";"1";"seo :: yahoo :: lastminute.com";""
"02/05/2012";"LMN030240";"1";"seo :: google :: lastminute com";""
"2012-09-20";"LMN030241";"1";"ppc_UK_car hire";""
"2012-09-03";"LMN030243";"1";"seo :: google :: lastminute";""
"2012-11-09";"LMN030244";"1";"";""
"01/21/2012";"LMN030246";"1";"seo :: google :: lastminutecom";""
"2012-11-17";"LMN030246";"2";"seo :: google :: car hire";""
"12/16/2012";"LMN030247";"1";"seo :: google :: lastminute.com";""
"2012-09-13";"LMN030250";"1";"seo :: google :: lastminute.com";""
"02/09/2012";"LMN030251";"1";"seo :: bing :: lastminute";""
"07/06/2012";"LMN030256";"1";"seo :: google :: last minute";""
"2012-02-02";"LMN030257";"1";"ppc_FR_lastminut";""
"2012-02-20";"LMN030258";"1";"";""
"2012-03-24";"LMN030259";"1";"seo :: google :: hotels";""
"2012-07-06";"LMN030259";"2";"";""
"2012-02-18";"LMN030262";"1";"seo :: bing :: hotels";""
"2012-06-21";"LMN030262";"2";"ppc_ES_car hire";""
"2012-02-04";"LMN030263";"1";"seo :: google :: last minute";""
"07/08/2012";"LMN030263";"2";"";""
"2012-04-01";"LMN030264";"1";"";""
"2012-05-14";"LMN030269";"1";"seo :: google :: lastminute com";""
"07/21/2012";"LMN030275";"1";"";""
"2012-05-10";"LMN030278";"1";"seo :: yahoo :: car hire";""
"2012-01-26";"LMN030284";"1";"";""
"2012-12-28";"LMN030284";"2";"";""
"2012-07-21";"LMN030288";"1";"seo :: bing :: hotels";""
